# polycrystal lookup table
# Date: 2021-05-31 21:02:47.776787
# Generated from NCrystal (https://github.com/mctools/ncrystal)
# Reference: X.-X. Cai and T. Kittelmann, Comp. Phys. Comm. 246 (2020) 106851
# Source file: Fe_sg225_Iron-gamma.ncmat
SIGA=0.0116353
SIGI=0.0032688
SIGC=0.091707
SIGF=0.0916637
SIGS=0.000693173
BT=0.140029
BMPH=0.488755
# dhkl[A], multiplicity, FHKL/cell_volume [fm/A^3], h, k, l
2.11195	8	0.772255	1	1	1
1.829	6	0.772255	0	0	2
1.2933	12	0.772255	0	2	2
1.10293	24	0.772254	1	3	1
1.05597	8	0.772254	2	2	2
0.9145	6	0.772254	0	0	4
0.839203	24	0.772254	1	3	3
0.817954	24	0.772254	0	2	4
0.746686	24	0.772254	2	4	2
0.703982	32	0.772254	1	5	1
0.646649	12	0.772253	0	4	4
0.618315	48	0.772253	1	5	3
0.609667	30	0.772253	0	0	6
0.578381	24	0.772253	0	2	6
0.55784	24	0.772253	3	5	3
0.551464	24	0.772253	2	6	2
0.527987	8	0.772253	4	4	4
0.512222	48	0.772253	1	7	1
0.507273	24	0.772252	0	4	6
0.488821	48	0.772252	2	6	4
0.476231	72	0.772252	1	7	3
0.45725	6	0.772252	0	0	8
0.446896	24	0.772252	3	7	3
0.443598	48	0.772252	0	2	8
0.431099	36	0.772251	0	6	6
0.422389	56	0.772251	1	7	5
0.419601	24	0.772251	2	6	6
0.408977	24	0.772251	0	4	8
0.401518	72	0.772251	1	9	1
0.399121	48	0.772251	2	8	4
0.389944	24	0.772251	4	6	6
0.383463	48	0.772251	1	9	3
0.373343	24	0.77225	4	8	4
0.367643	72	0.77225	1	7	7
0.3658	30	0.77225	0	0	10
0.358696	72	0.77225	0	2	10
0.353632	72	0.77225	1	9	5
0.351991	32	0.77225	2	10	2
0.34111	48	0.772249	3	9	5
0.339637	72	0.772249	0	4	10
0.333928	48	0.772249	2	10	4
0.329831	48	0.772249	1	11	1
0.323325	12	0.772249	0	8	8
0.319601	120	0.772249	1	11	3
0.318388	48	0.772249	2	8	8
0.313671	48	0.772248	0	6	10
0.310268	72	0.772248	3	11	3
0.309157	48	0.772248	2	10	6
0.304833	30	0.772248	0	0	12
0.301707	56	0.772248	1	11	5
0.300686	24	0.772248	0	2	12
0.296703	72	0.772248	2	12	2
0.293818	96	0.772248	3	11	5
0.28919	24	0.772247	0	4	12
0.286517	24	0.772247	1	9	9
0.285642	96	0.772247	0	8	10
0.282221	48	0.772247	2	10	8
0.279734	120	0.772247	1	13	1
0.27892	24	0.772247	6	10	6
0.275732	24	0.772247	4	12	4
0.273412	120	0.772246	1	13	3
0.272651	72	0.772246	0	6	12
0.269671	48	0.772246	2	12	6
0.267499	48	0.772246	3	13	3
0.263993	8	0.772246	8	8	8
0.261955	96	0.772246	1	13	5
0.261286	54	0.772246	0	0	14
0.25866	84	0.772245	0	2	14
0.256741	96	0.772245	1	11	9
0.256111	48	0.772245	2	14	2
0.253637	24	0.772245	0	8	12
0.251827	72	0.772245	3	11	9
0.251232	72	0.772245	0	4	14
0.248895	96	0.772245	2	14	4
0.247185	96	0.772244	1	13	7
0.24441	48	0.772244	4	12	8
0.24279	120	0.772244	1	15	1
0.242257	48	0.772244	4	14	4
0.240159	24	0.772244	0	6	14
0.238622	48	0.772244	1	15	3
0.238116	72	0.772244	2	14	6
0.234661	104	0.772243	1	11	11
0.234179	72	0.772243	0	10	12
0.232283	96	0.772243	2	12	10
0.230891	168	0.772243	1	15	5
0.228625	6	0.772243	0	0	16
0.227297	96	0.772243	3	15	5
0.22686	96	0.772243	0	2	16
0.225134	96	0.772242	2	16	2
0.223866	48	0.772242	5	11	11
0.223448	24	0.772242	6	14	6
0.221799	48	0.772242	0	4	16
0.220586	120	0.772242	1	15	7
0.220186	96	0.772242	2	16	4
0.218607	48	0.772242	6	12	10
0.217446	72	0.772241	3	15	7
0.21555	36	0.772241	0	12	12
0.214436	96	0.772241	1	17	1
0.214068	48	0.772241	0	6	16
0.212617	120	0.772241	0	10	14
0.211548	192	0.772241	1	17	3
0.211195	56	0.772241	2	14	10
0.209801	24	0.77224	4	12	12
0.208773	72	0.77224	1	15	9
0.208434	96	0.77224	4	16	6
0.207093	48	0.77224	4	14	10
0.206105	144	0.77224	1	17	5
0.204488	24	0.77224	0	8	16
0.203537	96	0.772239	3	17	5
0.203222	102	0.772239	0	0	18
0.201979	48	0.772239	0	2	18
0.201062	72	0.772239	5	15	9
0.200759	72	0.772239	2	18	2
