# polycrystal lookup table
# Date: 2021-05-31 21:02:48.404805
# Generated from NCrystal (https://github.com/mctools/ncrystal)
# Reference: X.-X. Cai and T. Kittelmann, Comp. Phys. Comm. 246 (2020) 106851
# Source file: Ni_sg225.ncmat
SIGA=0.0228274
SIGI=0.0475339
SIGC=0.121867
SIGF=0.163772
SIGS=0.00102442
BT=0.101567
BMPH=0.371405
# dhkl[A], multiplicity, FHKL/cell_volume [fm/A^3], h, k, l
2.03451	8	0.941537	1	1	1
1.76194	6	0.941537	0	0	2
1.24588	12	0.941537	0	2	2
1.06249	24	0.941537	1	3	1
1.01725	8	0.941537	2	2	2
0.880968	6	0.941537	0	0	4
0.808431	24	0.941537	1	3	3
0.787961	24	0.941536	0	2	4
0.719307	24	0.941536	2	4	2
0.678169	32	0.941536	1	5	1
0.622938	12	0.941536	0	4	4
0.595643	48	0.941536	1	5	3
0.587312	30	0.941536	0	0	6
0.557173	24	0.941536	0	2	6
0.537385	24	0.941535	3	5	3
0.531243	24	0.941535	2	6	2
0.508627	8	0.941535	4	4	4
0.49344	48	0.941535	1	7	1
0.488673	24	0.941535	0	4	6
0.470897	48	0.941535	2	6	4
0.458769	72	0.941535	1	7	3
0.440484	6	0.941534	0	0	8
0.430509	24	0.941534	3	7	3
0.427332	48	0.941534	0	2	8
0.415292	36	0.941534	0	6	6
0.406901	56	0.941534	1	7	5
0.404216	24	0.941534	2	6	6
0.393981	24	0.941534	0	4	8
0.386795	72	0.941534	1	9	1
0.384486	48	0.941534	2	8	4
0.375646	24	0.941533	4	6	6
0.369402	48	0.941533	1	9	3
0.359653	24	0.941533	4	8	4
0.354162	72	0.941533	1	7	7
0.352387	30	0.941533	0	0	10
0.345544	72	0.941533	0	2	10
0.340665	72	0.941533	1	9	5
0.339085	32	0.941532	2	10	2
0.328603	48	0.941532	3	9	5
0.327183	72	0.941532	0	4	10
0.321684	48	0.941532	2	10	4
0.317737	48	0.941532	1	11	1
0.311469	12	0.941532	0	8	8
0.307882	120	0.941531	1	11	3
0.306714	48	0.941531	2	8	8
0.302169	48	0.941531	0	6	10
0.298891	72	0.941531	3	11	3
0.297821	48	0.941531	2	10	6
0.293656	30	0.941531	0	0	12
0.290644	56	0.941531	1	11	5
0.28966	24	0.941531	0	2	12
0.285824	72	0.94153	2	12	2
0.283044	96	0.94153	3	11	5
0.278586	24	0.94153	0	4	12
0.276011	24	0.94153	1	9	9
0.275168	96	0.94153	0	8	10
0.271872	48	0.94153	2	10	8
0.269477	120	0.94153	1	13	1
0.268693	24	0.94153	6	10	6
0.265622	24	0.941529	4	12	4
0.263386	120	0.941529	1	13	3
0.262654	72	0.941529	0	6	12
0.259783	48	0.941529	2	12	6
0.257691	48	0.941529	3	13	3
0.254313	8	0.941529	8	8	8
0.25235	96	0.941529	1	13	5
0.251705	54	0.941528	0	0	14
0.249175	84	0.941528	0	2	14
0.247327	96	0.941528	1	11	9
0.24672	48	0.941528	2	14	2
0.244336	24	0.941528	0	8	12
0.242593	72	0.941528	3	11	9
0.24202	72	0.941528	0	4	14
0.239769	96	0.941528	2	14	4
0.238121	96	0.941527	1	13	7
0.235448	48	0.941527	4	12	8
0.233887	120	0.941527	1	15	1
0.233374	48	0.941527	4	14	4
0.231353	24	0.941527	0	6	14
0.229872	48	0.941527	1	15	3
0.229384	72	0.941527	2	14	6
0.226056	104	0.941526	1	11	11
0.225593	72	0.941526	0	10	12
0.223766	96	0.941526	2	12	10
0.222425	168	0.941526	1	15	5
0.220242	6	0.941526	0	0	16
0.218963	96	0.941526	3	15	5
0.218541	96	0.941526	0	2	16
0.216879	96	0.941525	2	16	2
0.215657	48	0.941525	5	11	11
0.215255	24	0.941525	6	14	6
0.213666	48	0.941525	0	4	16
0.212497	120	0.941525	1	15	7
0.212112	96	0.941525	2	16	4
0.210592	48	0.941525	6	12	10
0.209472	72	0.941525	3	15	7
0.207646	36	0.941524	0	12	12
0.206573	96	0.941524	1	17	1
0.206219	48	0.941524	0	6	16
0.204821	120	0.941524	0	10	14
0.203791	192	0.941524	1	17	3
0.203451	56	0.941524	2	14	10
0.202108	24	0.941524	4	12	12
0.201118	72	0.941523	1	15	9
0.200791	96	0.941523	4	16	6
